id,name,kind,out_degree,in_degree
Gene::23612,PHLDA3,Gene,38,87
Gene::23613,ZMYND8,Gene,4,18
Gene::23616,SH3BP1,Gene,1,12
Gene::23617,TSSK2,Gene,25,8
Gene::23619,ZIM2,Gene,0,1
Gene::23620,NTSR2,Gene,2,5
Gene::23621,BACE1,Gene,32,30
Gene::23623,RUSC1,Gene,1,26
Gene::23624,CBLC,Gene,21,32
Gene::23625,FAM89B,Gene,0,18
Gene::23626,SPO11,Gene,1,1
Gene::23627,PRND,Gene,5,6
Gene::23630,KCNE5,Gene,0,3
Gene::23632,CA14,Gene,0,20
Gene::23633,KPNA6,Gene,2,39
Gene::23635,SSBP2,Gene,74,447
Gene::23636,NUP62,Gene,81,100
Gene::23637,RABGAP1,Gene,7,15
Gene::23639,LRRC6,Gene,1,9
Gene::23640,HSPBP1,Gene,4,22
Gene::23641,LDOC1,Gene,44,43
Gene::23643,LY96,Gene,0,8
Gene::23644,EDC4,Gene,23,43
Gene::23645,PPP1R15A,Gene,7,85
Gene::23646,PLD3,Gene,4,27
Gene::23647,ARFIP2,Gene,88,367
Gene::23648,SSBP3,Gene,6,50
Gene::23649,POLA2,Gene,22,74
Gene::23650,TRIM29,Gene,59,44
Gene::23654,PLXNB2,Gene,8,46
Gene::23657,SLC7A11,Gene,17,43
Gene::23658,LSM5,Gene,121,87
Gene::23659,PLA2G15,Gene,8,314
Gene::23660,ZKSCAN5,Gene,6,3
Gene::23670,TMEM2,Gene,160,371
Gene::23671,TMEFF2,Gene,2,4
Gene::23673,STX12,Gene,5,42
Gene::23676,SMPX,Gene,1,1
Gene::23677,SH3BP4,Gene,36,37
Gene::23678,SGK3,Gene,75,10
Gene::23682,RAB38,Gene,0,11
Gene::23683,PRKD3,Gene,11,26
Gene::23685,PQBP4,Gene,0,0
Gene::23704,KCNE4,Gene,0,9
Gene::23705,CADM1,Gene,3,364
Gene::23708,GSPT2,Gene,1,8
Gene::23710,GABARAPL1,Gene,80,92
Gene::23729,SHPK,Gene,17,2
Gene::23731,TMEM245,Gene,2,5
Gene::23732,FRRS1L,Gene,10,2
Gene::23741,EID1,Gene,2,43
Gene::23742,NPAP1,Gene,0,1
Gene::23743,BHMT2,Gene,67,4
Gene::23746,AIPL1,Gene,3,1
Gene::23753,SDF2L1,Gene,59,21
Gene::23759,PPIL2,Gene,27,35
Gene::23760,PITPNB,Gene,0,12
Gene::23761,PISD,Gene,157,9
Gene::23762,OSBP2,Gene,1,2
Gene::23764,MAFF,Gene,26,44
Gene::23765,IL17RA,Gene,5,5
Gene::23767,FLRT3,Gene,0,4
Gene::23768,FLRT2,Gene,1,5
Gene::23769,FLRT1,Gene,1,18
Gene::23770,FKBP8,Gene,59,53
Gene::23774,BRD1,Gene,14,37
Gene::23779,ARHGAP8,Gene,0,5
Gene::23780,APOL2,Gene,1,5
Gene::23784,POTEH,Gene,0,2
Gene::23786,BCL2L13,Gene,55,51
Gene::23787,MTCH1,Gene,16,16
Gene::23788,MTCH2,Gene,0,37
Gene::238,ALK,Gene,135,12
Gene::239,ALOX12,Gene,7,3
Gene::2395,FXN,Gene,6,11
Gene::24,ABCA4,Gene,1,5
Gene::240,ALOX5,Gene,19,25
Gene::241,ALOX5AP,Gene,7,6
Gene::24137,KIF4A,Gene,4,114
Gene::24138,IFIT5,Gene,58,32
Gene::24139,EML2,Gene,5,13
Gene::24140,FTSJ1,Gene,70,91
Gene::24141,LAMP5,Gene,0,4
Gene::24142,NAT6,Gene,0,3
Gene::24144,TFIP11,Gene,63,70
Gene::24145,PANX1,Gene,0,46
Gene::24146,CLDN15,Gene,0,3
Gene::24147,FJX1,Gene,3,26
Gene::24148,PRPF6,Gene,126,38
Gene::24149,ZNF318,Gene,100,65
Gene::24150,TP53TG3,Gene,0,0
Gene::242,ALOX12B,Gene,2,2
Gene::2444,FRK,Gene,13,7
Gene::245711,SPDYA,Gene,0,8
Gene::245802,MS4A6E,Gene,0,1
Gene::245806,VGLL2,Gene,2,4
Gene::245812,CNPY4,Gene,1,3
Gene::245908,DEFB105A,Gene,0,0
Gene::245909,DEFB106A,Gene,1,0
Gene::245910,DEFB107A,Gene,0,0
Gene::245911,DEFB108B,Gene,0,0
Gene::245913,DEFB110,Gene,8,6
Gene::245915,DEFB112,Gene,0,0
Gene::245927,DEFB113,Gene,1,0
Gene::245928,DEFB114,Gene,1,0
Gene::245929,DEFB115,Gene,1,0
Gene::245930,DEFB116,Gene,6,0
Gene::245932,DEFB119,Gene,0,1
Gene::245934,DEFB121,Gene,0,1
Gene::245936,DEFB123,Gene,0,1
Gene::245937,DEFB124,Gene,1,2
Gene::245938,DEFB125,Gene,3,1
Gene::245939,DEFB128,Gene,0,0
Gene::245940,DEFB130,Gene,0,0
Gene::245972,ATP6V0D2,Gene,1,6
Gene::245973,ATP6V1C2,Gene,1,3
Gene::246,ALOX15,Gene,3,5
Gene::246100,CTAG1A,Gene,0,3
Gene::246175,CNOT6L,Gene,1,15
Gene::246176,GAS2L2,Gene,1,5
Gene::246184,CDC26,Gene,0,15
Gene::246213,SLC17A8,Gene,0,0
Gene::246243,RNASEH1,Gene,0,5
Gene::246269,LACE1,Gene,0,1
Gene::246318,FLJ13773,Gene,0,0
Gene::246329,STAC3,Gene,22,101
Gene::246330,PELI3,Gene,1,23
Gene::246721,POLR2J2,Gene,0,1
Gene::246724,LOC246724,Gene,0,0
Gene::246725,LOC246725,Gene,0,0
Gene::246744,STH,Gene,0,1
Gene::246777,SPESP1,Gene,0,1
Gene::246778,IL27,Gene,41,8
Gene::247,ALOX15B,Gene,2,5
Gene::2475,MTOR,Gene,269,25
Gene::248,ALPI,Gene,9,0
Gene::2483,FRG1,Gene,9,15
Gene::2487,FRZB,Gene,7,4
Gene::2488,FSHB,Gene,3,2
Gene::249,ALPL,Gene,4,21
Gene::2491,CENPI,Gene,7,11
Gene::2492,FSHR,Gene,13,10
Gene::2494,NR5A2,Gene,51,7
Gene::2495,FTH1,Gene,52,17
Gene::25,ABL1,Gene,484,186
Gene::250,ALPP,Gene,11,13
Gene::251,ALPPL2,Gene,1,15
Gene::2512,FTL,Gene,85,21
Gene::2515,ADAM2,Gene,2,2
Gene::2516,NR5A1,Gene,30,11
Gene::2517,FUCA1,Gene,5,21
Gene::2519,FUCA2,Gene,4,0
Gene::2520,GAST,Gene,4,10
Gene::2521,FUS,Gene,119,17
Gene::2523,FUT1,Gene,118,182
Gene::2524,FUT2,Gene,18,7
Gene::2525,FUT3,Gene,0,2
Gene::2526,FUT4,Gene,2,6
Gene::2527,FUT5,Gene,0,0
Gene::2528,FUT6,Gene,0,0
Gene::252839,TMEM9,Gene,0,6
Gene::252862,LOC252862,Gene,0,0
Gene::252884,ZNF396,Gene,3,5
Gene::2529,FUT7,Gene,2,2
Gene::252969,NEIL2,Gene,23,13
Gene::252983,STXBP4,Gene,0,4
Gene::252995,FNDC5,Gene,0,2
Gene::2530,FUT8,Gene,1,13
Gene::253012,HEPACAM2,Gene,22,10
Gene::253017,TECRL,Gene,0,0
Gene::2531,KDSR,Gene,2,6
Gene::253143,PRR14L,Gene,5,9
Gene::253152,EPHX4,Gene,0,0
Gene::253175,CDY1B,Gene,1,17
Gene::253190,SERHL2,Gene,0,1
Gene::2532,ACKR1,Gene,8,3
Gene::253260,RICTOR,Gene,57,30
Gene::2533,FYB,Gene,12,6
Gene::253314,EIF4E1B,Gene,2,0
Gene::2534,FYN,Gene,274,108
Gene::253430,IPMK,Gene,13,1
Gene::253461,ZBTB38,Gene,4,25
Gene::2535,FZD2,Gene,31,10
Gene::253512,SLC25A30,Gene,0,6
Gene::253558,LCLAT1,Gene,0,3
Gene::253559,CADM2,Gene,1,1
Gene::253582,TMEM244,Gene,1,1
Gene::253635,GPATCH11,Gene,4,5
Gene::253639,ZNF620,Gene,0,0
Gene::253650,ANKRD18A,Gene,0,1
Gene::2537,IFI6,Gene,3,29
Gene::253714,MMS22L,Gene,2,7
Gene::253725,FAM21C,Gene,0,28
Gene::253738,EBF3,Gene,3,3
Gene::253769,WDR27,Gene,3,4
Gene::253782,CERS6,Gene,5,16
Gene::2538,G6PC,Gene,64,3
Gene::253827,MSRB3,Gene,0,7
Gene::253832,ZDHHC20,Gene,1,5
Gene::2539,G6PD,Gene,94,93
Gene::253935,ANGPTL5,Gene,1,6
Gene::253943,YTHDF3,Gene,2,8
Gene::253959,RALGAPA1,Gene,0,23
Gene::253970,SFTA3,Gene,0,0
Gene::253980,KCTD13,Gene,0,19
Gene::253982,ASPHD1,Gene,6,5
Gene::254013,METTL20,Gene,3,10
Gene::254042,METAP1D,Gene,1,0
Gene::254048,UBN2,Gene,3,5
Gene::254050,LRRC43,Gene,6,3
Gene::254065,BRWD3,Gene,62,28
Gene::2541,G6PR,Gene,0,0
Gene::254102,EHBP1L1,Gene,0,6
Gene::254122,SNX32,Gene,0,5
Gene::254158,CXorf58,Gene,3,0
Gene::254170,FBXO33,Gene,0,11
Gene::254173,TTLL10,Gene,0,15
Gene::254187,TSGA10IP,Gene,1,6
Gene::2542,SLC37A4,Gene,105,64
Gene::254225,RNF169,Gene,3,17
Gene::254228,FAM26E,Gene,2,2
Gene::254240,BPIFC,Gene,0,3
Gene::254251,LCORL,Gene,3,3
Gene::254263,CNIH2,Gene,3,12
Gene::254268,AKNAD1,Gene,0,2
Gene::254272,TBC1D28,Gene,0,0
Gene::254295,PHYHD1,Gene,0,2
Gene::2543,GAGE1,Gene,2,3
Gene::254359,ZDHHC24,Gene,2,31
Gene::254394,MCM9,Gene,2,2
Gene::254427,PROSER2,Gene,0,5
Gene::254428,SLC41A1,Gene,0,4
Gene::254439,C11orf86,Gene,1,0
Gene::254528,MEIOB,Gene,0,2
Gene::254531,LPCAT4,Gene,0,8
Gene::254552,NUDT8,Gene,0,0
Gene::2547,XRCC6,Gene,185,46
Gene::254773,LYG2,Gene,0,0
Gene::254778,C8orf46,Gene,0,0
Gene::254783,OR6C74,Gene,6,1
Gene::254786,OR6C3,Gene,8,1
Gene::2548,GAA,Gene,198,227
Gene::254827,NAALADL2,Gene,0,8
Gene::254863,TMEM256,Gene,1,5
Gene::254879,OR2T6,Gene,3,10
Gene::254887,ZDHHC23,Gene,2,6
Gene::2549,GAB1,Gene,36,12
Gene::254910,LCE5A,Gene,0,1
Gene::254950,KRTAP15-1,Gene,1,0
Gene::254956,MORN5,Gene,0,1
Gene::254973,OR1L4,Gene,0,0
Gene::2550,GABBR1,Gene,97,18
Gene::255022,CALHM1,Gene,0,2
Gene::255027,MPV17L,Gene,1,9
Gene::255042,MGC16723,Gene,0,0
Gene::255043,TMEM86B,Gene,2,2
Gene::255057,C19orf26,Gene,5,3
Gene::255061,TAC4,Gene,0,4
Gene::2551,GABPA,Gene,13,23
Gene::255101,CCDC108,Gene,2,3
Gene::255104,TMCO4,Gene,0,1
Gene::255119,C4orf22,Gene,0,1
Gene::255189,PLA2G4F,Gene,1,5
Gene::255220,TXNDC8,Gene,0,1
Gene::255231,MCOLN2,Gene,0,2
Gene::255239,ANKK1,Gene,8,9
Gene::255252,LRRC57,Gene,0,2
Gene::255275,MYADML2,Gene,1,0
Gene::2553,GABPB1,Gene,90,85
Gene::255313,CT47A11,Gene,0,0
Gene::255324,EPGN,Gene,0,1
Gene::255349,TMEM211,Gene,0,0
Gene::255374,MBLAC1,Gene,0,1
Gene::255394,TCP11L2,Gene,0,4
Gene::2554,GABRA1,Gene,23,67
Gene::255403,ZNF718,Gene,1,1
Gene::255426,RASGEF1C,Gene,0,2
Gene::255488,RNF144B,Gene,2,46
Gene::2555,GABRA2,Gene,9,51
Gene::255520,ELMOD2,Gene,0,5
Gene::2556,GABRA3,Gene,27,52
Gene::255626,HIST1H2BA,Gene,12,17
Gene::255631,COL24A1,Gene,0,5
Gene::2557,GABRA4,Gene,7,40
Gene::255725,OR52B2,Gene,52,0
Gene::255738,PCSK9,Gene,37,17
Gene::255743,NPNT,Gene,2,1
Gene::255758,TCTEX1D2,Gene,0,5
Gene::255762,PDZD9,Gene,1,1
Gene::255783,INAFM1,Gene,0,3
Gene::255798,SMCO1,Gene,3,0
Gene::2558,GABRA5,Gene,14,45
Gene::255809,C19orf38,Gene,0,0
Gene::255877,BCL6B,Gene,48,10
Gene::2559,GABRA6,Gene,6,37
Gene::255919,CNEP1R1,Gene,0,2
Gene::255928,SYT14,Gene,0,8
Gene::255967,PAN3,Gene,0,9
Gene::2560,GABRB1,Gene,9,30
Gene::256006,ANKRD31,Gene,15,8
Gene::256021,C12orf79,Gene,0,2
Gene::256051,ZNF549,Gene,0,1
Gene::256076,COL6A5,Gene,1,2
Gene::2561,GABRB2,Gene,10,49
Gene::256126,SYCE2,Gene,2,0
Gene::256130,TMEM196,Gene,0,0
Gene::256144,OR4C3,Gene,4,0
Gene::256148,OR4S1,Gene,1,1
Gene::256158,HMCN2,Gene,0,0
Gene::2562,GABRB3,Gene,18,51
Gene::256223,CDRT15L2,Gene,0,0
Gene::256227,STEAP1B,Gene,0,1
Gene::256281,NUDT14,Gene,41,9
Gene::256297,PTF1A,Gene,10,4
Gene::2563,GABRD,Gene,5,26
Gene::256302,NATD1,Gene,0,5
Gene::256309,CCDC110,Gene,12,12
Gene::256329,LMNTD2,Gene,0,1
Gene::256356,GK5,Gene,16,1
Gene::256364,EML3,Gene,58,156
Gene::256380,SCML4,Gene,0,0
Gene::256394,SERPINA11,Gene,3,20
Gene::2564,GABRE,Gene,6,30
Gene::256435,ST6GALNAC3,Gene,0,9
Gene::256471,MFSD8,Gene,1,1
Gene::256472,TMEM151A,Gene,2,13
Gene::2565,GABRG1,Gene,33,34
Gene::256536,TCERG1L,Gene,0,3
Gene::256586,LYSMD2,Gene,0,2
Gene::2566,GABRG2,Gene,6,55
Gene::256643,CXorf23,Gene,0,1
Gene::256646,NUTM1,Gene,3,23
Gene::256691,MAMDC2,Gene,0,1
Gene::2567,GABRG3,Gene,1,35
Gene::256710,GLIPR1L1,Gene,0,0
Gene::256714,MAP7D2,Gene,1,2
Gene::256764,WDR72,Gene,3,5
Gene::2568,GABRP,Gene,15,27
Gene::256815,C10orf67,Gene,3,0
Gene::256824,LOC256824,Gene,0,0
Gene::256892,OR51F1,Gene,1,1
Gene::2569,GABRR1,Gene,11,18
Gene::256933,NPB,Gene,45,47
Gene::256949,KANK3,Gene,1,22
Gene::256957,HEATR9,Gene,5,8
Gene::256979,SUN3,Gene,0,2
Gene::256987,SERINC5,Gene,0,29
Gene::257,ALX3,Gene,0,7
Gene::2570,GABRR2,Gene,4,18
Gene::257019,FRMD3,Gene,0,0
Gene::257044,C1orf101,Gene,0,1
Gene::257062,CATSPERD,Gene,0,4
Gene::257068,PLCXD2,Gene,0,3
Gene::2571,GAD1,Gene,13,9
Gene::257101,ZNF683,Gene,5,1
Gene::257106,ARHGAP30,Gene,5,17
Gene::257144,GCSAM,Gene,0,4
Gene::257152,LOC257152,Gene,0,0
Gene::257160,RNF214,Gene,4,40
Gene::257169,C9orf43,Gene,7,4
Gene::257177,CFAP126,Gene,0,5
Gene::257194,NEGR1,Gene,0,4
Gene::2572,GAD2,Gene,7,6
Gene::257202,GPX6,Gene,0,2
Gene::257218,SHPRH,Gene,3,15
Gene::257236,CCDC96,Gene,0,2
Gene::257240,KLHL34,Gene,21,2
Gene::257313,UTS2B,Gene,1,2
Gene::257364,SNX33,Gene,0,13
Gene::257397,TAB3,Gene,79,29
Gene::2574,GAGE2C,Gene,0,0
Gene::257407,C2orf72,Gene,2,3
Gene::257415,FAM133B,Gene,0,2
Gene::2575,GAGE3,Gene,0,1
Gene::25758,KIAA1549L,Gene,1,2
Gene::25759,SHC2,Gene,1,10
Gene::2576,GAGE4,Gene,0,0
Gene::257629,ANKS4B,Gene,0,2
Gene::25763,HYPM,Gene,1,4
Gene::25764,HYPK,Gene,3,11
Gene::25766,PRPF40B,Gene,2,7
Gene::25769,SLC24A2,Gene,1,2
Gene::2577,GAGE5,Gene,2,0
Gene::25770,C22orf31,Gene,1,1
Gene::25771,TBC1D22A,Gene,0,3
Gene::25775,C22orf24,Gene,0,2
Gene::25776,CBY1,Gene,5,23
Gene::25777,SUN2,Gene,6,21
Gene::25778,DSTYK,Gene,12,16
Gene::2578,GAGE6,Gene,0,1
Gene::25780,RASGRP3,Gene,10,10
Gene::25782,RAB3GAP2,Gene,9,14
Gene::25788,RAD54B,Gene,22,42
Gene::25789,TMEM59L,Gene,48,87
Gene::2579,GAGE7,Gene,1,0
Gene::25790,CFAP45,Gene,1,7
Gene::25791,NGEF,Gene,19,11
Gene::25792,CIZ1,Gene,6,11
Gene::25793,FBXO7,Gene,187,188
Gene::25794,FSCN2,Gene,202,13
Gene::25796,PGLS,Gene,10,29
Gene::25797,QPCT,Gene,61,21
Gene::25798,BRI3,Gene,148,64
Gene::25799,ZNF324,Gene,103,3
Gene::258,AMBN,Gene,0,1
Gene::2580,GAK,Gene,15,22
Gene::25800,SLC39A6,Gene,81,12
Gene::25801,GCA,Gene,41,6
Gene::258010,SVIP,Gene,3,12
Gene::25802,LMOD1,Gene,5,1
Gene::25803,SPDEF,Gene,161,43
Gene::25804,LSM4,Gene,15,71
Gene::25805,BAMBI,Gene,93,120
Gene::25806,VAX2,Gene,6,6
Gene::25807,RHBDD3,Gene,5,21
Gene::25809,TTLL1,Gene,1,58
Gene::2581,GALC,Gene,98,9
Gene::25813,SAMM50,Gene,3,20
Gene::25814,ATXN10,Gene,6,51
Gene::25816,TNFAIP8,Gene,7,10
Gene::25817,FAM19A5,Gene,32,27
Gene::25818,KLK5,Gene,5,8
Gene::25819,CCRN4L,Gene,46,1
Gene::2582,GALE,Gene,171,284
Gene::25820,ARIH1,Gene,3,14
Gene::25821,MTO1,Gene,0,8
Gene::25822,DNAJB5,Gene,13,15
Gene::25823,TPSG1,Gene,0,0
Gene::25824,PRDX5,Gene,38,17
Gene::25825,BACE2,Gene,42,169
Gene::25827,FBXL2,Gene,0,10
Gene::25828,TXN2,Gene,16,23
Gene::25829,TMEM184B,Gene,8,13
Gene::2583,B4GALNT1,Gene,34,2
Gene::25830,SULT4A1,Gene,3,25
Gene::25831,HECTD1,Gene,5,8
Gene::25832,NBPF14,Gene,0,1
Gene::25833,POU2F3,Gene,2,2
Gene::25834,MGAT4C,Gene,1,2
Gene::25836,NIPBL,Gene,40,25
Gene::25837,RAB26,Gene,0,25
Gene::25839,COG4,Gene,195,175
Gene::2584,GALK1,Gene,10,9
Gene::25840,METTL7A,Gene,0,14
Gene::25841,ABTB2,Gene,0,20
Gene::25842,ASF1A,Gene,64,47
Gene::25843,MOB4,Gene,22,52
Gene::25844,YIPF3,Gene,13,54
Gene::25847,ANAPC13,Gene,0,12
Gene::25849,PARM1,Gene,1,3
Gene::2585,GALK2,Gene,4,8
Gene::25850,ZNF345,Gene,3,1
Gene::25851,TECPR1,Gene,17,5
Gene::25852,ARMC8,Gene,2,16
Gene::25853,DCAF12,Gene,0,8
Gene::25854,FAM149A,Gene,0,9
Gene::25855,BRMS1,Gene,7,42
Gene::25858,TEX40,Gene,0,0
Gene::25861,DFNB31,Gene,28,3
Gene::25862,USP49,Gene,12,26
Gene::25864,ABHD14A,Gene,1,13
Gene::25865,PRKD2,Gene,62,35
Gene::2587,GALR1,Gene,1,1
Gene::25870,SUMF2,Gene,3,5
Gene::25871,C3orf17,Gene,1,6
Gene::25873,RPL36,Gene,15,60
Gene::25874,MPC2,Gene,34,179
Gene::25875,LETMD1,Gene,1,24
Gene::25876,SPEF1,Gene,7,13
Gene::25878,MXRA5,Gene,7,10
Gene::25879,DCAF13,Gene,1,5
Gene::2588,GALNS,Gene,56,17
Gene::25880,TMEM186,Gene,0,3
Gene::25884,CHRDL2,Gene,4,20
Gene::25885,POLR1A,Gene,40,123
Gene::25886,POC1A,Gene,8,7
Gene::25888,ZNF473,Gene,39,22
Gene::2589,GALNT1,Gene,34,10
Gene::25890,ABI3BP,Gene,1,9
Gene::25891,PAMR1,Gene,0,5
Gene::25893,TRIM58,Gene,1,5
Gene::25894,PLEKHG4,Gene,28,6
Gene::25895,METTL21B,Gene,1,3
Gene::25896,INTS7,Gene,1,11
Gene::25897,RNF19A,Gene,2,18
Gene::25898,RCHY1,Gene,41,54
Gene::259,AMBP,Gene,32,3
Gene::2590,GALNT2,Gene,6,7
Gene::25900,IFFO1,Gene,16,6
Gene::25901,CCDC28A,Gene,2,46
Gene::25902,MTHFD1L,Gene,3,13
Gene::25903,OLFML2B,Gene,1,16
Gene::25904,CNOT10,Gene,6,8
Gene::25906,ANAPC15,Gene,0,23
Gene::25907,TMEM158,Gene,0,2
Gene::25909,AHCTF1,Gene,3,22
Gene::2591,GALNT3,Gene,1,12
Gene::25911,DPCD,Gene,1,6
Gene::25912,C1orf43,Gene,0,0
Gene::25913,POT1,Gene,45,31
Gene::25914,RTTN,Gene,2,1
Gene::25915,NDUFAF3,Gene,3,26
Gene::25917,THUMPD3,Gene,2,1
Gene::259173,ALS2CL,Gene,2,4
Gene::259197,NCR3,Gene,0,4
Gene::2592,GALT,Gene,41,20
Gene::25920,NELFB,Gene,6,43
Gene::25921,ZDHHC5,Gene,1,2
Gene::259215,LY6G6F,Gene,5,8
Gene::259217,HSPA12A,Gene,0,19
Gene::25923,ATL3,Gene,0,6
Gene::259230,SGMS1,Gene,0,5
Gene::259232,NALCN,Gene,0,2
Gene::259236,TMIE,Gene,1,0
Gene::259239,WFDC11,Gene,0,1
Gene::25924,MYRIP,Gene,3,10
Gene::259240,WFDC9,Gene,0,1
Gene::259249,MRGPRX1,Gene,63,4
Gene::25925,ZNF521,Gene,17,13
Gene::25926,NOL11,Gene,1,40
Gene::259266,ASPM,Gene,8,152
Gene::25927,CNRIP1,Gene,0,3
Gene::25928,SOSTDC1,Gene,6,7
Gene::259282,BOD1L1,Gene,0,3
Gene::259285,TAS2R39,Gene,11,1
Gene::259286,TAS2R40,Gene,14,0
Gene::259287,TAS2R41,Gene,0,0
Gene::259289,TAS2R43,Gene,0,0
Gene::25929,GEMIN5,Gene,8,28
Gene::259290,TAS2R31,Gene,0,0
Gene::259291,TAS2R45,Gene,0,0
Gene::259292,TAS2R46,Gene,0,1
Gene::259293,TAS2R30,Gene,0,0
Gene::259294,TAS2R19,Gene,0,0
Gene::259295,TAS2R20,Gene,1,2
Gene::259296,TAS2R50,Gene,0,0
Gene::2593,GAMT,Gene,90,24
Gene::25930,PTPN23,Gene,11,14
Gene::259307,IL4I1,Gene,1,3
Gene::259308,FAM205A,Gene,3,1
Gene::25932,CLIC4,Gene,55,101
Gene::25934,NIPSNAP3A,Gene,4,9
Gene::25936,NSL1,Gene,4,30
Gene::25937,WWTR1,Gene,67,20
Gene::25938,HEATR5A,Gene,0,3
Gene::25939,SAMHD1,Gene,1,13
Gene::25940,FAM98A,Gene,2,14
Gene::25941,TPGS2,Gene,0,13
Gene::25942,SIN3A,Gene,79,119
Gene::25943,C20orf194,Gene,1,4
Gene::25945,PVRL3,Gene,9,9
Gene::25946,ZNF385A,Gene,1,7
Gene::25948,KBTBD2,Gene,28,14
Gene::25949,SYF2,Gene,30,35
Gene::2595,GANC,Gene,3,5
Gene::25950,RWDD3,Gene,0,7
Gene::25953,PNKD,Gene,65,89
Gene::25956,SEC31B,Gene,1,8
Gene::25957,PNISR,Gene,1,5
Gene::25959,KANK2,Gene,14,50
Gene::2596,GAP43,Gene,9,7
Gene::25960,ADGRA2,Gene,3,1
Gene::25961,NUDT13,Gene,1,2
Gene::25962,KIAA1429,Gene,0,3
Gene::25963,TMEM87A,Gene,2,4
Gene::25966,C2CD2,Gene,188,614
Gene::2597,GAPDH,Gene,220,40
Gene::25970,SH2B1,Gene,6,31
Gene::25972,UNC50,Gene,5,15
Gene::25973,PARS2,Gene,2,18
Gene::25974,MMACHC,Gene,3,24
Gene::25975,EGFL6,Gene,6,3
Gene::25976,TIPARP,Gene,205,173
Gene::25977,NECAP1,Gene,1,41
Gene::25978,CHMP2B,Gene,10,11
Gene::25979,DHRS7B,Gene,1,19
Gene::25980,AAR2,Gene,29,63
Gene::25981,DNAH1,Gene,1,2
Gene::25983,NGDN,Gene,1,29
Gene::25984,KRT23,Gene,0,148
Gene::25987,TSKU,Gene,28,156
Gene::25988,HINFP,Gene,15,20
Gene::25989,ULK3,Gene,140,5
Gene::25992,SNED1,Gene,5,10
Gene::25994,HIGD1A,Gene,1,17
Gene::25996,REXO2,Gene,0,13
Gene::25998,IBTK,Gene,3,43
Gene::25999,CLIP3,Gene,2,11
Gene::26,AOC1,Gene,4,9
Gene::26000,TBC1D10B,Gene,1,12
Gene::26001,RNF167,Gene,66,225
Gene::26002,MOXD1,Gene,0,8
Gene::26003,GORASP2,Gene,21,66
Gene::26005,C2CD3,Gene,11,81
Gene::26007,TKFC,Gene,7,26
Gene::26009,ZZZ3,Gene,8,16
Gene::26010,SPATS2L,Gene,1,16
Gene::26011,TENM4,Gene,1,18
Gene::26012,NSMF,Gene,11,18
Gene::26013,L3MBTL1,Gene,4,29
Gene::26015,RPAP1,Gene,3,12
Gene::26017,FAM32A,Gene,9,27
Gene::26018,LRIG1,Gene,0,7
Gene::26019,UPF2,Gene,17,38
Gene::26020,LRP10,Gene,65,359
Gene::26022,TMEM98,Gene,1,7
Gene::26024,PTCD1,Gene,0,6
Gene::26025,PCDHGA12,Gene,0,1
Gene::26027,ACOT11,Gene,0,3
Gene::260293,CYP4X1,Gene,0,7
Gene::26030,PLEKHG3,Gene,1,2
Gene::26031,OSBPL3,Gene,0,12
Gene::26032,SUSD5,Gene,2,2
Gene::26033,ATRNL1,Gene,0,3
Gene::26034,IPCEF1,Gene,1,6
Gene::26035,GLCE,Gene,1,9
Gene::26036,ZNF451,Gene,28,68
Gene::26037,SIPA1L1,Gene,0,21
Gene::26038,CHD5,Gene,0,8
Gene::26039,SS18L1,Gene,50,43
Gene::26040,SETBP1,Gene,5,7
Gene::260404,LOC260404,Gene,0,0
Gene::260425,MAGI3,Gene,6,18
Gene::260429,PRSS33,Gene,3,6
Gene::26043,UBXN7,Gene,14,53
Gene::260434,PYDC1,Gene,1,7
Gene::260436,FDCSP,Gene,0,0
Gene::26045,LRRTM2,Gene,3,0
Gene::26046,LTN1,Gene,6,12
Gene::26047,CNTNAP2,Gene,2,16
Gene::26048,ZNF500,Gene,1,2
Gene::26049,FAM169A,Gene,2,8
Gene::26050,SLITRK5,Gene,0,3
Gene::26051,PPP1R16B,Gene,27,35
Gene::26052,DNM3,Gene,0,11
Gene::26053,AUTS2,Gene,29,37
Gene::26054,SENP6,Gene,103,81
Gene::26056,RAB11FIP5,Gene,2,22
Gene::26057,ANKRD17,Gene,4,21
Gene::26058,GIGYF2,Gene,7,32
Gene::26059,ERC2,Gene,4,13
Gene::26060,APPL1,Gene,19,43
Gene::26061,HACL1,Gene,2,7
Gene::26063,DECR2,Gene,0,17
Gene::26064,RAI14,Gene,16,122
Gene::26065,LSM14A,Gene,0,4
Gene::26069,DKFZP586B0319,Gene,0,0
Gene::26071,FAM127B,Gene,2,3
Gene::26073,POLDIP2,Gene,3,40
Gene::26074,CFAP61,Gene,3,2
Gene::26083,TBC1D29,Gene,0,1
Gene::26084,ARHGEF26,Gene,2,4
Gene::26085,KLK13,Gene,1,5
Gene::26086,GPSM1,Gene,95,12
Gene::26088,GGA1,Gene,10,38
Gene::26090,ABHD12,Gene,0,2
Gene::26091,HERC4,Gene,2,11
Gene::26092,TOR1AIP1,Gene,3,16
Gene::26093,CCDC9,Gene,12,3
Gene::26094,DCAF4,Gene,0,9
Gene::26095,PTPN20,Gene,1,2
Gene::26097,CHTOP,Gene,1,21
Gene::26098,EDRF1,Gene,4,12
Gene::26099,SZRD1,Gene,0,3
Gene::26100,WIPI2,Gene,15,20
